crypto,end_date,normalize,normalize_by_row,predictor_cls,predictor_params.daily_allowance,predictor_params.lookahead_days,predictor_params.prob_buy,predictor_params.prob_sell,predictor_params.starting_investment,price_column,start_date,window_size,cv_folds,dev_size,shuffle_data,training_size,mlp_training,mlp_eval,svc_training,svc_eval
ETH,2019-05-04,True,True,BiffPredictor,5,3,1,1,100,Close,2016-01-01,10,4,0.5,True,0.7,0.539735099338,0.539735099338,0.539735099338,0.523178807947
ETH,2019-05-04,True,True,BiffPredictor,5,3,1,1,100,Close,2017-01-01,10,4,0.5,True,0.7,0.546318289786,0.489311163895,0.524940617577,0.527315914489
ETH,2019-05-04,True,True,BiffPredictor,5,3,1,1,100,Close,2018-01-01,10,4,0.5,True,0.7,0.554621848739,0.531380753138,0.554621848739,0.510460251046
ETH,2019-05-04,True,True,BiffPredictorSmart,5,3,1,1,100,Close,2016-01-01,10,4,0.5,True,0.7,0.541390728477,0.523178807947,0.546357615894,0.516556291391
ETH,2019-05-04,True,True,BiffPredictorSmart,5,3,1,1,100,Close,2017-01-01,10,4,0.5,True,0.7,0.562945368171,0.49406175772,0.510688836105,0.541567695962
ETH,2019-05-04,True,True,BiffPredictorSmart,5,3,1,1,100,Close,2018-01-01,10,4,0.5,True,0.7,0.575630252101,0.543933054393,0.588235294118,0.518828451883
ETH,2019-05-04,True,False,BiffPredictor,5,3,1,1,100,Close,2016-01-01,10,4,0.5,True,0.7,0.586092715232,0.495033112583,0.576158940397,0.486754966887
ETH,2019-05-04,True,False,BiffPredictor,5,3,1,1,100,Close,2017-01-01,10,4,0.5,True,0.7,0.586698337292,0.515439429929,0.553444180523,0.558194774347
ETH,2019-05-04,True,False,BiffPredictor,5,3,1,1,100,Close,2018-01-01,10,4,0.5,True,0.7,0.571428571429,0.502092050209,0.53781512605,0.493723849372
ETH,2019-05-04,True,False,BiffPredictorSmart,5,3,1,1,100,Close,2016-01-01,10,4,0.5,True,0.7,0.562913907285,0.506622516556,0.541390728477,0.511589403974
ETH,2019-05-04,True,False,BiffPredictorSmart,5,3,1,1,100,Close,2017-01-01,10,4,0.5,True,0.7,0.553444180523,0.527315914489,0.55106888361,0.510688836105
ETH,2019-05-04,True,False,BiffPredictorSmart,5,3,1,1,100,Close,2018-01-01,10,4,0.5,True,0.7,0.634453781513,0.460251046025,0.617647058824,0.464435146444
ETH,2019-05-04,True,True,BiffPredictor,5,4,1,1,100,Close,2016-01-01,10,4,0.5,True,0.7,0.557213930348,0.524834437086,0.538971807629,0.519867549669
ETH,2019-05-04,True,True,BiffPredictor,5,4,1,1,100,Close,2017-01-01,10,4,0.5,True,0.7,0.571428571429,0.498812351544,0.571428571429,0.489311163895
ETH,2019-05-04,True,True,BiffPredictor,5,4,1,1,100,Close,2018-01-01,10,4,0.5,True,0.7,0.550420168067,0.525210084034,0.525210084034,0.53781512605
ETH,2019-05-04,True,True,BiffPredictorSmart,5,4,1,1,100,Close,2016-01-01,10,4,0.5,True,0.7,0.565505804312,0.48178807947,0.560530679934,0.488410596026
ETH,2019-05-04,True,True,BiffPredictorSmart,5,4,1,1,100,Close,2017-01-01,10,4,0.5,True,0.7,0.540476190476,0.503562945368,0.545238095238,0.49406175772
ETH,2019-05-04,True,True,BiffPredictorSmart,5,4,1,1,100,Close,2018-01-01,10,4,0.5,True,0.7,0.575630252101,0.478991596639,0.563025210084,0.441176470588
ETH,2019-05-04,True,False,BiffPredictor,5,4,1,1,100,Close,2016-01-01,10,4,0.5,True,0.7,0.553897180763,0.486754966887,0.553897180763,0.511589403974
ETH,2019-05-04,True,False,BiffPredictor,5,4,1,1,100,Close,2017-01-01,10,4,0.5,True,0.7,0.566666666667,0.534441805226,0.547619047619,0.532066508314
ETH,2019-05-04,True,False,BiffPredictor,5,4,1,1,100,Close,2018-01-01,10,4,0.5,True,0.7,0.567226890756,0.521008403361,0.571428571429,0.512605042017
ETH,2019-05-04,True,False,BiffPredictorSmart,5,4,1,1,100,Close,2016-01-01,10,4,0.5,True,0.7,0.535655058043,0.468543046358,0.514096185738,0.513245033113
ETH,2019-05-04,True,False,BiffPredictorSmart,5,4,1,1,100,Close,2017-01-01,10,4,0.5,True,0.7,0.569047619048,0.541567695962,0.557142857143,0.508313539192
ETH,2019-05-04,True,False,BiffPredictorSmart,5,4,1,1,100,Close,2018-01-01,10,4,0.5,True,0.7,0.600840336134,0.491596638655,0.596638655462,0.495798319328
ETH,2019-05-04,True,True,BiffPredictor,5,1,1,1,100,Close,2016-01-01,20,4,0.5,True,0.7,0.558333333333,0.505,0.543333333333,0.535
ETH,2019-05-04,True,True,BiffPredictor,5,1,1,1,100,Close,2017-01-01,20,4,0.5,True,0.7,0.585131894484,0.505995203837,0.551558752998,0.525179856115
ETH,2019-05-04,True,True,BiffPredictor,5,1,1,1,100,Close,2018-01-01,20,4,0.5,True,0.7,0.564102564103,0.476595744681,0.542735042735,0.451063829787
ETH,2019-05-04,True,True,BiffPredictorSmart,5,1,1,1,100,Close,2016-01-01,20,4,0.5,True,0.7,0.573333333333,0.508333333333,0.553333333333,0.541666666667
ETH,2019-05-04,True,True,BiffPredictorSmart,5,1,1,1,100,Close,2017-01-01,20,4,0.5,True,0.7,0.563549160671,0.498800959233,0.558752997602,0.515587529976
ETH,2019-05-04,True,True,BiffPredictorSmart,5,1,1,1,100,Close,2018-01-01,20,4,0.5,True,0.7,0.568376068376,0.523404255319,0.555555555556,0.51914893617
ETH,2019-05-04,True,False,BiffPredictor,5,1,1,1,100,Close,2016-01-01,20,4,0.5,True,0.7,0.531666666667,0.485,0.513333333333,0.475
ETH,2019-05-04,True,False,BiffPredictor,5,1,1,1,100,Close,2017-01-01,20,4,0.5,True,0.7,0.594724220624,0.482014388489,0.589928057554,0.470023980815
ETH,2019-05-04,True,False,BiffPredictor,5,1,1,1,100,Close,2018-01-01,20,4,0.5,True,0.7,0.57264957265,0.51914893617,0.57264957265,0.548936170213
ETH,2019-05-04,True,False,BiffPredictorSmart,5,1,1,1,100,Close,2016-01-01,20,4,0.5,True,0.7,0.556666666667,0.47,0.553333333333,0.481666666667
ETH,2019-05-04,True,False,BiffPredictorSmart,5,1,1,1,100,Close,2017-01-01,20,4,0.5,True,0.7,0.556354916067,0.515587529976,0.558752997602,0.515587529976
ETH,2019-05-04,True,False,BiffPredictorSmart,5,1,1,1,100,Close,2018-01-01,20,4,0.5,True,0.7,0.576923076923,0.527659574468,0.551282051282,0.523404255319
ETH,2019-05-04,True,True,BiffPredictor,5,2,1,1,100,Close,2016-01-01,20,4,0.5,True,0.7,0.567612687813,0.491666666667,0.549248747913,0.498333333333
ETH,2019-05-04,True,True,BiffPredictor,5,2,1,1,100,Close,2017-01-01,20,4,0.5,True,0.7,0.560096153846,0.561151079137,0.550480769231,0.561151079137
ETH,2019-05-04,True,True,BiffPredictor,5,2,1,1,100,Close,2018-01-01,20,4,0.5,True,0.7,0.598290598291,0.576923076923,0.551282051282,0.559829059829
ETH,2019-05-04,True,True,BiffPredictorSmart,5,2,1,1,100,Close,2016-01-01,20,4,0.5,True,0.7,0.554257095159,0.541666666667,0.535893155259,0.52
ETH,2019-05-04,True,True,BiffPredictorSmart,5,2,1,1,100,Close,2017-01-01,20,4,0.5,True,0.7,0.581730769231,0.515587529976,0.574519230769,0.52757793765
ETH,2019-05-04,True,True,BiffPredictorSmart,5,2,1,1,100,Close,2018-01-01,20,4,0.5,True,0.7,0.602564102564,0.491452991453,0.602564102564,0.465811965812
ETH,2019-05-04,True,False,BiffPredictor,5,2,1,1,100,Close,2016-01-01,20,4,0.5,True,0.7,0.532554257095,0.496666666667,0.539232053422,0.525
ETH,2019-05-04,True,False,BiffPredictor,5,2,1,1,100,Close,2017-01-01,20,4,0.5,True,0.7,0.572115384615,0.47242206235,0.579326923077,0.565947242206
ETH,2019-05-04,True,False,BiffPredictor,5,2,1,1,100,Close,2018-01-01,20,4,0.5,True,0.7,0.632478632479,0.529914529915,0.594017094017,0.547008547009
ETH,2019-05-04,True,False,BiffPredictorSmart,5,2,1,1,100,Close,2016-01-01,20,4,0.5,True,0.7,0.539232053422,0.54,0.569282136895,0.513333333333
ETH,2019-05-04,True,False,BiffPredictorSmart,5,2,1,1,100,Close,2017-01-01,20,4,0.5,True,0.7,0.545673076923,0.541966426859,0.564903846154,0.575539568345
ETH,2019-05-04,True,False,BiffPredictorSmart,5,2,1,1,100,Close,2018-01-01,20,4,0.5,True,0.7,0.57264957265,0.5,0.555555555556,0.431623931624
ETH,2019-05-04,True,True,BiffPredictor,5,3,1,1,100,Close,2016-01-01,20,4,0.5,True,0.7,0.602671118531,0.535893155259,0.601001669449,0.547579298831
ETH,2019-05-04,True,True,BiffPredictor,5,3,1,1,100,Close,2017-01-01,20,4,0.5,True,0.7,0.605769230769,0.521634615385,0.605769230769,0.528846153846
ETH,2019-05-04,True,True,BiffPredictor,5,3,1,1,100,Close,2018-01-01,20,4,0.5,True,0.7,0.583690987124,0.517094017094,0.557939914163,0.547008547009
ETH,2019-05-04,True,True,BiffPredictorSmart,5,3,1,1,100,Close,2016-01-01,20,4,0.5,True,0.7,0.560934891486,0.552587646077,0.542570951586,0.552587646077
ETH,2019-05-04,True,True,BiffPredictorSmart,5,3,1,1,100,Close,2017-01-01,20,4,0.5,True,0.7,0.5625,0.490384615385,0.5625,0.524038461538
ETH,2019-05-04,True,True,BiffPredictorSmart,5,3,1,1,100,Close,2018-01-01,20,4,0.5,True,0.7,0.592274678112,0.547008547009,0.600858369099,0.529914529915
ETH,2019-05-04,True,False,BiffPredictor,5,3,1,1,100,Close,2016-01-01,20,4,0.5,True,0.7,0.552587646077,0.520868113523,0.55592654424,0.552587646077
ETH,2019-05-04,True,False,BiffPredictor,5,3,1,1,100,Close,2017-01-01,20,4,0.5,True,0.7,0.569711538462,0.53125,0.560096153846,0.528846153846
ETH,2019-05-04,True,False,BiffPredictor,5,3,1,1,100,Close,2018-01-01,20,4,0.5,True,0.7,0.600858369099,0.521367521368,0.592274678112,0.632478632479
ETH,2019-05-04,True,False,BiffPredictorSmart,5,3,1,1,100,Close,2016-01-01,20,4,0.5,True,0.7,0.547579298831,0.459098497496,0.557595993322,0.517529215359
ETH,2019-05-04,True,False,BiffPredictorSmart,5,3,1,1,100,Close,2017-01-01,20,4,0.5,True,0.7,0.598557692308,0.528846153846,0.576923076923,0.538461538462
ETH,2019-05-04,True,False,BiffPredictorSmart,5,3,1,1,100,Close,2018-01-01,20,4,0.5,True,0.7,0.609442060086,0.525641025641,0.622317596567,0.636752136752
ETH,2019-05-04,True,True,BiffPredictor,5,4,1,1,100,Close,2016-01-01,20,4,0.5,True,0.7,0.581939799331,0.559265442404,0.573578595318,0.577629382304
ETH,2019-05-04,True,True,BiffPredictor,5,4,1,1,100,Close,2017-01-01,20,4,0.5,True,0.7,0.604819277108,0.560096153846,0.6,0.552884615385
ETH,2019-05-04,True,True,BiffPredictor,5,4,1,1,100,Close,2018-01-01,20,4,0.5,True,0.7,0.613733905579,0.44635193133,0.62660944206,0.557939914163
ETH,2019-05-04,True,True,BiffPredictorSmart,5,4,1,1,100,Close,2016-01-01,20,4,0.5,True,0.7,0.586956521739,0.52754590985,0.570234113712,0.554257095159
ETH,2019-05-04,True,True,BiffPredictorSmart,5,4,1,1,100,Close,2017-01-01,20,4,0.5,True,0.7,0.556626506024,0.552884615385,0.556626506024,0.543269230769
ETH,2019-05-04,True,True,BiffPredictorSmart,5,4,1,1,100,Close,2018-01-01,20,4,0.5,True,0.7,0.592274678112,0.55364806867,0.618025751073,0.579399141631
ETH,2019-05-04,True,False,BiffPredictor,5,4,1,1,100,Close,2016-01-01,20,4,0.5,True,0.7,0.55016722408,0.544240400668,0.578595317726,0.589315525876
ETH,2019-05-04,True,False,BiffPredictor,5,4,1,1,100,Close,2017-01-01,20,4,0.5,True,0.7,0.587951807229,0.526442307692,0.580722891566,0.584134615385
ETH,2019-05-04,True,False,BiffPredictor,5,4,1,1,100,Close,2018-01-01,20,4,0.5,True,0.7,0.609442060086,0.523605150215,0.587982832618,0.62660944206
ETH,2019-05-04,True,False,BiffPredictorSmart,5,4,1,1,100,Close,2016-01-01,20,4,0.5,True,0.7,0.540133779264,0.554257095159,0.548494983278,0.577629382304
ETH,2019-05-04,True,False,BiffPredictorSmart,5,4,1,1,100,Close,2017-01-01,20,4,0.5,True,0.7,0.590361445783,0.53125,0.597590361446,0.572115384615
ETH,2019-05-04,True,False,BiffPredictorSmart,5,4,1,1,100,Close,2018-01-01,20,4,0.5,True,0.7,0.600858369099,0.49356223176,0.618025751073,0.605150214592
ETH,2019-05-04,True,True,BiffPredictor,5,1,1,1,100,Close,2016-01-01,30,4,0.5,True,0.7,0.561344537815,0.510924369748,0.586554621849,0.52268907563
ETH,2019-05-04,True,True,BiffPredictor,5,1,1,1,100,Close,2017-01-01,30,4,0.5,True,0.7,0.531553398058,0.502427184466,0.52427184466,0.470873786408
ETH,2019-05-04,True,True,BiffPredictor,5,1,1,1,100,Close,2018-01-01,30,4,0.5,True,0.7,0.593886462882,0.504347826087,0.572052401747,0.5
ETH,2019-05-04,True,True,BiffPredictorSmart,5,1,1,1,100,Close,2016-01-01,30,4,0.5,True,0.7,0.554621848739,0.527731092437,0.549579831933,0.547899159664
ETH,2019-05-04,True,True,BiffPredictorSmart,5,1,1,1,100,Close,2017-01-01,30,4,0.5,True,0.7,0.575242718447,0.485436893204,0.604368932039,0.526699029126
ETH,2019-05-04,True,True,BiffPredictorSmart,5,1,1,1,100,Close,2018-01-01,30,4,0.5,True,0.7,0.550218340611,0.560869565217,0.510917030568,0.560869565217
ETH,2019-05-04,True,False,BiffPredictor,5,1,1,1,100,Close,2016-01-01,30,4,0.5,True,0.7,0.556302521008,0.49243697479,0.534453781513,0.499159663866
ETH,2019-05-04,True,False,BiffPredictor,5,1,1,1,100,Close,2017-01-01,30,4,0.5,True,0.7,0.609223300971,0.490291262136,0.594660194175,0.497572815534
ETH,2019-05-04,True,False,BiffPredictor,5,1,1,1,100,Close,2018-01-01,30,4,0.5,True,0.7,0.572052401747,0.526086956522,0.585152838428,0.565217391304
ETH,2019-05-04,True,False,BiffPredictorSmart,5,1,1,1,100,Close,2016-01-01,30,4,0.5,True,0.7,0.524369747899,0.463865546218,0.529411764706,0.489075630252
ETH,2019-05-04,True,False,BiffPredictorSmart,5,1,1,1,100,Close,2017-01-01,30,4,0.5,True,0.7,0.577669902913,0.461165048544,0.567961165049,0.470873786408
ETH,2019-05-04,True,False,BiffPredictorSmart,5,1,1,1,100,Close,2018-01-01,30,4,0.5,True,0.7,0.580786026201,0.539130434783,0.563318777293,0.530434782609
ETH,2019-05-04,True,True,BiffPredictor,5,2,1,1,100,Close,2016-01-01,30,4,0.5,True,0.7,0.569023569024,0.542857142857,0.555555555556,0.578151260504
ETH,2019-05-04,True,True,BiffPredictor,5,2,1,1,100,Close,2017-01-01,30,4,0.5,True,0.7,0.637469586375,0.478155339806,0.622871046229,0.51213592233
ETH,2019-05-04,True,True,BiffPredictor,5,2,1,1,100,Close,2018-01-01,30,4,0.5,True,0.7,0.637554585153,0.589519650655,0.61135371179,0.558951965066
ETH,2019-05-04,True,True,BiffPredictorSmart,5,2,1,1,100,Close,2016-01-01,30,4,0.5,True,0.7,0.558922558923,0.546218487395,0.547138047138,0.552941176471
ETH,2019-05-04,True,True,BiffPredictorSmart,5,2,1,1,100,Close,2017-01-01,30,4,0.5,True,0.7,0.547445255474,0.485436893204,0.54501216545,0.572815533981
ETH,2019-05-04,True,True,BiffPredictorSmart,5,2,1,1,100,Close,2018-01-01,30,4,0.5,True,0.7,0.585152838428,0.489082969432,0.572052401747,0.53711790393
ETH,2019-05-04,True,False,BiffPredictor,5,2,1,1,100,Close,2016-01-01,30,4,0.5,True,0.7,0.537037037037,0.521008403361,0.555555555556,0.549579831933
ETH,2019-05-04,True,False,BiffPredictor,5,2,1,1,100,Close,2017-01-01,30,4,0.5,True,0.7,0.586374695864,0.51213592233,0.581508515815,0.572815533981
ETH,2019-05-04,True,False,BiffPredictor,5,2,1,1,100,Close,2018-01-01,30,4,0.5,True,0.7,0.572052401747,0.480349344978,0.589519650655,0.602620087336
ETH,2019-05-04,True,False,BiffPredictorSmart,5,2,1,1,100,Close,2016-01-01,30,4,0.5,True,0.7,0.557239057239,0.50756302521,0.560606060606,0.49243697479
ETH,2019-05-04,True,False,BiffPredictorSmart,5,2,1,1,100,Close,2017-01-01,30,4,0.5,True,0.7,0.579075425791,0.516990291262,0.571776155718,0.509708737864
ETH,2019-05-04,True,False,BiffPredictorSmart,5,2,1,1,100,Close,2018-01-01,30,4,0.5,True,0.7,0.572052401747,0.515283842795,0.558951965066,0.519650655022
ETH,2019-05-04,True,True,BiffPredictor,5,3,1,1,100,Close,2016-01-01,30,4,0.5,True,0.7,0.574074074074,0.570707070707,0.592592592593,0.575757575758
ETH,2019-05-04,True,True,BiffPredictor,5,3,1,1,100,Close,2017-01-01,30,4,0.5,True,0.7,0.596107055961,0.54501216545,0.591240875912,0.583941605839
ETH,2019-05-04,True,True,BiffPredictor,5,3,1,1,100,Close,2018-01-01,30,4,0.5,True,0.7,0.592105263158,0.410480349345,0.618421052632,0.668122270742
ETH,2019-05-04,True,True,BiffPredictorSmart,5,3,1,1,100,Close,2016-01-01,30,4,0.5,True,0.7,0.558922558923,0.53367003367,0.592592592593,0.577441077441
ETH,2019-05-04,True,True,BiffPredictorSmart,5,3,1,1,100,Close,2017-01-01,30,4,0.5,True,0.7,0.569343065693,0.523114355231,0.586374695864,0.579075425791
ETH,2019-05-04,True,True,BiffPredictorSmart,5,3,1,1,100,Close,2018-01-01,30,4,0.5,True,0.7,0.59649122807,0.61135371179,0.570175438596,0.541484716157
ETH,2019-05-04,True,False,BiffPredictor,5,3,1,1,100,Close,2016-01-01,30,4,0.5,True,0.7,0.574074074074,0.543771043771,0.607744107744,0.604377104377
ETH,2019-05-04,True,False,BiffPredictor,5,3,1,1,100,Close,2017-01-01,30,4,0.5,True,0.7,0.63503649635,0.515815085158,0.63503649635,0.591240875912
ETH,2019-05-04,True,False,BiffPredictor,5,3,1,1,100,Close,2018-01-01,30,4,0.5,True,0.7,0.701754385965,0.506550218341,0.706140350877,0.624454148472
ETH,2019-05-04,True,False,BiffPredictorSmart,5,3,1,1,100,Close,2016-01-01,30,4,0.5,True,0.7,0.570707070707,0.548821548822,0.589225589226,0.552188552189
ETH,2019-05-04,True,False,BiffPredictorSmart,5,3,1,1,100,Close,2017-01-01,30,4,0.5,True,0.7,0.586374695864,0.469586374696,0.622871046229,0.596107055961
ETH,2019-05-04,True,False,BiffPredictorSmart,5,3,1,1,100,Close,2018-01-01,30,4,0.5,True,0.7,0.609649122807,0.541484716157,0.627192982456,0.585152838428
ETH,2019-05-04,True,True,BiffPredictor,5,4,1,1,100,Close,2016-01-01,30,4,0.5,True,0.7,0.602023608769,0.56228956229,0.630691399663,0.60101010101
ETH,2019-05-04,True,True,BiffPredictor,5,4,1,1,100,Close,2017-01-01,30,4,0.5,True,0.7,0.573170731707,0.552311435523,0.568292682927,0.61800486618
ETH,2019-05-04,True,True,BiffPredictor,5,4,1,1,100,Close,2018-01-01,30,4,0.5,True,0.7,0.697368421053,0.578947368421,0.719298245614,0.649122807018
ETH,2019-05-04,True,True,BiffPredictorSmart,5,4,1,1,100,Close,2016-01-01,30,4,0.5,True,0.7,0.569983136594,0.557239057239,0.590219224283,0.597643097643
ETH,2019-05-04,True,True,BiffPredictorSmart,5,4,1,1,100,Close,2017-01-01,30,4,0.5,True,0.7,0.546341463415,0.52798053528,0.575609756098,0.581508515815
ETH,2019-05-04,True,True,BiffPredictorSmart,5,4,1,1,100,Close,2018-01-01,30,4,0.5,True,0.7,0.666666666667,0.552631578947,0.644736842105,0.592105263158
ETH,2019-05-04,True,False,BiffPredictor,5,4,1,1,100,Close,2016-01-01,30,4,0.5,True,0.7,0.58347386172,0.555555555556,0.634064080944,0.619528619529
ETH,2019-05-04,True,False,BiffPredictor,5,4,1,1,100,Close,2017-01-01,30,4,0.5,True,0.7,0.639024390244,0.579075425791,0.656097560976,0.67396593674
ETH,2019-05-04,True,False,BiffPredictor,5,4,1,1,100,Close,2018-01-01,30,4,0.5,True,0.7,0.605263157895,0.600877192982,0.627192982456,0.763157894737
ETH,2019-05-04,True,False,BiffPredictorSmart,5,4,1,1,100,Close,2016-01-01,30,4,0.5,True,0.7,0.558178752108,0.540404040404,0.586846543002,0.597643097643
ETH,2019-05-04,True,False,BiffPredictorSmart,5,4,1,1,100,Close,2017-01-01,30,4,0.5,True,0.7,0.587804878049,0.469586374696,0.60487804878,0.698296836983
ETH,2019-05-04,True,False,BiffPredictorSmart,5,4,1,1,100,Close,2018-01-01,30,4,0.5,True,0.7,0.649122807018,0.539473684211,0.605263157895,0.578947368421
ETH,2019-05-04,True,True,BiffPredictor,5,1,1,1,100,Close,2016-01-01,40,4,0.5,True,0.7,0.564406779661,0.523728813559,0.557627118644,0.513559322034
ETH,2019-05-04,True,True,BiffPredictor,5,1,1,1,100,Close,2017-01-01,40,4,0.5,True,0.7,0.570024570025,0.476658476658,0.55773955774,0.506142506143
ETH,2019-05-04,True,True,BiffPredictor,5,1,1,1,100,Close,2018-01-01,40,4,0.5,True,0.7,0.571428571429,0.502222222222,0.566964285714,0.502222222222
ETH,2019-05-04,True,True,BiffPredictorSmart,5,1,1,1,100,Close,2016-01-01,40,4,0.5,True,0.7,0.549152542373,0.540677966102,0.542372881356,0.545762711864
ETH,2019-05-04,True,True,BiffPredictorSmart,5,1,1,1,100,Close,2017-01-01,40,4,0.5,True,0.7,0.567567567568,0.493857493857,0.550368550369,0.479115479115
ETH,2019-05-04,True,True,BiffPredictorSmart,5,1,1,1,100,Close,2018-01-01,40,4,0.5,True,0.7,0.53125,0.537777777778,0.53125,0.537777777778
ETH,2019-05-04,True,False,BiffPredictor,5,1,1,1,100,Close,2016-01-01,40,4,0.5,True,0.7,0.532203389831,0.508474576271,0.515254237288,0.467796610169
ETH,2019-05-04,True,False,BiffPredictor,5,1,1,1,100,Close,2017-01-01,40,4,0.5,True,0.7,0.538083538084,0.540540540541,0.538083538084,0.498771498771
ETH,2019-05-04,True,False,BiffPredictor,5,1,1,1,100,Close,2018-01-01,40,4,0.5,True,0.7,0.571428571429,0.511111111111,0.517857142857,0.48
ETH,2019-05-04,True,False,BiffPredictorSmart,5,1,1,1,100,Close,2016-01-01,40,4,0.5,True,0.7,0.527118644068,0.51186440678,0.510169491525,0.503389830508
ETH,2019-05-04,True,False,BiffPredictorSmart,5,1,1,1,100,Close,2017-01-01,40,4,0.5,True,0.7,0.567567567568,0.503685503686,0.542997542998,0.493857493857
ETH,2019-05-04,True,False,BiffPredictorSmart,5,1,1,1,100,Close,2018-01-01,40,4,0.5,True,0.7,0.53125,0.524444444444,0.526785714286,0.542222222222
ETH,2019-05-04,True,True,BiffPredictor,5,2,1,1,100,Close,2016-01-01,40,4,0.5,True,0.7,0.563667232598,0.528813559322,0.560271646859,0.618644067797
ETH,2019-05-04,True,True,BiffPredictor,5,2,1,1,100,Close,2017-01-01,40,4,0.5,True,0.7,0.568965517241,0.511056511057,0.568965517241,0.562653562654
ETH,2019-05-04,True,True,BiffPredictor,5,2,1,1,100,Close,2018-01-01,40,4,0.5,True,0.7,0.59375,0.584821428571,0.651785714286,0.638392857143
